Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY56,OUT045,2275.220073262024
DRC13,OUT013,2336.595654782092
NCV29,OUT017,2275.220073262024
FDR24,OUT049,2336.595654782092
FDZ34,OUT018,1995.4987392241385
FDP37,OUT035,2336.595654782092
FDX08,OUT027,3694.0385576470608
FDS57,OUT045,2275.220073262024
NCG18,OUT049,2336.595654782092
FDK25,OUT018,1995.4987392241385
FDH53,OUT049,2336.595654782092
DRI59,OUT018,1995.4987392241385
FDA52,OUT046,2336.595654782092
FDT20,OUT010,309.9057792773781
FDE36,OUT019,371.28136079744604
FDI24,OUT017,2275.220073262024
FDB28,OUT018,1995.4987392241385
FDV11,OUT017,2275.220073262024
FDP01,OUT046,2336.595654782092
FDD34,OUT027,3694.0385576470608
FDJ50,OUT027,3694.0385576470608
FDZ44,OUT013,2336.595654782092
DRO59,OUT035,2336.595654782092
DRB48,OUT045,2275.220073262024
FDR21,OUT018,1995.4987392241385
NCE42,OUT010,309.9057792773781
FDO23,OUT046,2336.595654782092
NCE30,OUT018,1995.4987392241385
FDQ22,OUT035,2336.595654782092
FDY01,OUT045,2275.220073262024
FDS08,OUT017,2275.220073262024
FDG28,OUT018,1995.4987392241385
FDQ51,OUT018,1995.4987392241385
FDB05,OUT017,2275.220073262024
FDO56,OUT049,2336.595654782092
FDE02,OUT018,1995.4987392241385
FDN45,OUT017,2275.220073262024
FDS09,OUT013,2336.595654782092
NCA54,OUT018,1995.4987392241385
FDP09,OUT010,309.9057792773781
FDC53,OUT045,2275.220073262024
NCM55,OUT017,2275.220073262024
FDL09,OUT018,1995.4987392241385
FDA11,OUT019,371.28136079744604
FDA50,OUT045,2275.220073262024
FDC23,OUT017,2275.220073262024
FDE22,OUT049,2336.595654782092
FDD23,OUT046,2336.595654782092
NCA29,OUT049,2336.595654782092
FDK38,OUT046,2336.595654782092
DRC13,OUT046,2336.595654782092
NCP43,OUT049,2336.595654782092
FDX28,OUT049,2336.595654782092
FDF08,OUT049,2336.595654782092
FDZ33,OUT046,2336.595654782092
FDD10,OUT049,2336.595654782092
FDO58,OUT017,2275.220073262024
FDI50,OUT017,2275.220073262024
FDO58,OUT045,2275.220073262024
FDX08,OUT013,2336.595654782092
NCK17,OUT010,309.9057792773781
FDF39,OUT035,2336.595654782092
FDU45,OUT010,309.9057792773781
NCJ18,OUT018,1995.4987392241385
DRC27,OUT019,371.28136079744604
DRC25,OUT035,2336.595654782092
FDU59,OUT035,2336.595654782092
FDU28,OUT035,2336.595654782092
NCP30,OUT046,2336.595654782092
FDB39,OUT018,1995.4987392241385
FDE41,OUT013,2336.595654782092
DRH11,OUT010,309.9057792773781
FDA58,OUT045,2275.220073262024
FDU50,OUT046,2336.595654782092
FDM34,OUT013,2336.595654782092
FDM44,OUT027,3694.0385576470608
FDR39,OUT045,2275.220073262024
FDM25,OUT045,2275.220073262024
FDQ49,OUT049,2336.595654782092
DRH25,OUT018,1995.4987392241385
FDM09,OUT027,3694.0385576470608
FDL44,OUT019,371.28136079744604
NCR42,OUT018,1995.4987392241385
DRL59,OUT046,2336.595654782092
FDX43,OUT013,2336.595654782092
DRK47,OUT010,309.9057792773781
FDU48,OUT018,1995.4987392241385
FDY12,OUT045,2275.220073262024
NCN43,OUT018,1995.4987392241385
NCM55,OUT018,1995.4987392241385
FDQ21,OUT027,3694.0385576470608
FDX13,OUT035,2336.595654782092
NCK30,OUT027,3694.0385576470608
FDG20,OUT049,2336.595654782092
DRG27,OUT017,2275.220073262024
FDY14,OUT018,1995.4987392241385
FDP59,OUT035,2336.595654782092
FDU60,OUT017,2275.220073262024
NCC18,OUT019,371.28136079744604
DRJ39,OUT017,2275.220073262024
FDS07,OUT049,2336.595654782092
FDM08,OUT027,3694.0385576470608
FDP51,OUT045,2275.220073262024
FDU16,OUT035,2336.595654782092
FDH12,OUT013,2336.595654782092
DRE48,OUT010,309.9057792773781
NCL42,OUT027,3694.0385576470608
FDR21,OUT045,2275.220073262024
NCW29,OUT035,2336.595654782092
FDO11,OUT013,2336.595654782092
NCM31,OUT049,2336.595654782092
FDV35,OUT019,371.28136079744604
FDF58,OUT017,2275.220073262024
NCE43,OUT049,2336.595654782092
FDA02,OUT035,2336.595654782092
DRL37,OUT010,309.9057792773781
FDR24,OUT018,1995.4987392241385
FDW59,OUT049,2336.595654782092
FDS22,OUT049,2336.595654782092
FDW24,OUT017,2275.220073262024
FDU24,OUT035,2336.595654782092
FDA21,OUT027,3694.0385576470608
FDH58,OUT027,3694.0385576470608
FDW36,OUT018,1995.4987392241385
FDI45,OUT027,3694.0385576470608
FDU01,OUT018,1995.4987392241385
FDF35,OUT027,3694.0385576470608
FDU43,OUT019,371.28136079744604
FDE24,OUT019,371.28136079744604
FDK50,OUT049,2336.595654782092
FDG31,OUT045,2275.220073262024
FDC60,OUT045,2275.220073262024
FDL36,OUT013,2336.595654782092
FDP21,OUT013,2336.595654782092
FDW16,OUT045,2275.220073262024
FDX02,OUT017,2275.220073262024
FDQ58,OUT027,3694.0385576470608
FDT51,OUT046,2336.595654782092
FDD59,OUT049,2336.595654782092
NCM42,OUT018,1995.4987392241385
FDA57,OUT018,1995.4987392241385
FDZ48,OUT035,2336.595654782092
FDE46,OUT045,2275.220073262024
NCZ30,OUT019,371.28136079744604
FDB56,OUT017,2275.220073262024
FDA25,OUT027,3694.0385576470608
FDD20,OUT013,2336.595654782092
FDL25,OUT013,2336.595654782092
NCO18,OUT049,2336.595654782092
FDJ45,OUT017,2275.220073262024
FDR12,OUT035,2336.595654782092
NCF19,OUT010,309.9057792773781
FDK25,OUT046,2336.595654782092
NCR17,OUT046,2336.595654782092
FDC52,OUT046,2336.595654782092
NCA54,OUT017,2275.220073262024
FDR45,OUT010,309.9057792773781
NCM19,OUT049,2336.595654782092
FDF39,OUT027,3694.0385576470608
FDX23,OUT049,2336.595654782092
FDD58,OUT027,3694.0385576470608
FDX28,OUT013,2336.595654782092
NCD31,OUT013,2336.595654782092
FDU57,OUT018,1995.4987392241385
FDI27,OUT046,2336.595654782092
NCM42,OUT046,2336.595654782092
FDD32,OUT027,3694.0385576470608
FDI34,OUT013,2336.595654782092
NCM29,OUT049,2336.595654782092
FDG46,OUT018,1995.4987392241385
DRC01,OUT010,309.9057792773781
FDB15,OUT027,3694.0385576470608
NCA17,OUT027,3694.0385576470608
FDF10,OUT046,2336.595654782092
FDR26,OUT027,3694.0385576470608
FDI02,OUT049,2336.595654782092
NCM54,OUT010,309.9057792773781
FDF14,OUT013,2336.595654782092
FDJ33,OUT010,309.9057792773781
FDM20,OUT035,2336.595654782092
FDC03,OUT027,3694.0385576470608
NCX05,OUT046,2336.595654782092
NCM41,OUT027,3694.0385576470608
NCU29,OUT010,309.9057792773781
FDQ59,OUT017,2275.220073262024
FDH46,OUT010,309.9057792773781
FDH09,OUT013,2336.595654782092
NCD06,OUT045,2275.220073262024
FDC15,OUT035,2336.595654782092
DRD37,OUT027,3694.0385576470608
FDT28,OUT027,3694.0385576470608
FDR28,OUT027,3694.0385576470608
FDT38,OUT017,2275.220073262024
FDV34,OUT027,3694.0385576470608
FDY52,OUT035,2336.595654782092
FDB34,OUT013,2336.595654782092
DRL23,OUT018,1995.4987392241385
DRB24,OUT046,2336.595654782092
FDJ50,OUT046,2336.595654782092
FDQ49,OUT035,2336.595654782092
FDP20,OUT035,2336.595654782092
FDV19,OUT027,3694.0385576470608
NCR54,OUT045,2275.220073262024
FDO09,OUT010,309.9057792773781
FDS57,OUT018,1995.4987392241385
FDN10,OUT049,2336.595654782092
FDV23,OUT049,2336.595654782092
FDY28,OUT049,2336.595654782092
DRG51,OUT013,2336.595654782092
FDD45,OUT019,371.28136079744604
NCL18,OUT027,3694.0385576470608
NCM29,OUT013,2336.595654782092
FDF17,OUT027,3694.0385576470608
FDE22,OUT017,2275.220073262024
FDQ22,OUT017,2275.220073262024
FDS01,OUT013,2336.595654782092
FDW35,OUT027,3694.0385576470608
FDJ33,OUT046,2336.595654782092
NCF54,OUT035,2336.595654782092
FDE09,OUT013,2336.595654782092
NCE06,OUT045,2275.220073262024
DRH49,OUT049,2336.595654782092
FDY43,OUT045,2275.220073262024
NCT05,OUT017,2275.220073262024
FDZ34,OUT045,2275.220073262024
FDL38,OUT017,2275.220073262024
FDZ31,OUT017,2275.220073262024
FDR14,OUT035,2336.595654782092
NCN54,OUT049,2336.595654782092
NCC42,OUT027,3694.0385576470608
FDK08,OUT017,2275.220073262024
FDP59,OUT013,2336.595654782092
FDV22,OUT035,2336.595654782092
FDD33,OUT035,2336.595654782092
DRE60,OUT027,3694.0385576470608
FDK52,OUT046,2336.595654782092
FDA02,OUT017,2275.220073262024
FDM56,OUT049,2336.595654782092
FDE57,OUT035,2336.595654782092
FDM32,OUT045,2275.220073262024
NCQ30,OUT027,3694.0385576470608
FDQ27,OUT027,3694.0385576470608
FDT60,OUT027,3694.0385576470608
FDU43,OUT049,2336.595654782092
NCO55,OUT035,2336.595654782092
FDG02,OUT045,2275.220073262024
FDJ28,OUT013,2336.595654782092
FDP40,OUT045,2275.220073262024
FDJ38,OUT045,2275.220073262024
NCC54,OUT017,2275.220073262024
NCZ41,OUT046,2336.595654782092
FDK38,OUT019,371.28136079744604
FDU52,OUT013,2336.595654782092
FDC40,OUT046,2336.595654782092
NCR30,OUT017,2275.220073262024
NCN18,OUT017,2275.220073262024
FDB50,OUT035,2336.595654782092
FDG04,OUT013,2336.595654782092
FDR26,OUT035,2336.595654782092
NCT17,OUT018,1995.4987392241385
FDX35,OUT027,3694.0385576470608
FDS12,OUT046,2336.595654782092
NCZ29,OUT027,3694.0385576470608
FDB38,OUT010,309.9057792773781
FDP12,OUT013,2336.595654782092
FDP22,OUT046,2336.595654782092
FDS26,OUT018,1995.4987392241385
FDR52,OUT046,2336.595654782092
DRJ13,OUT046,2336.595654782092
FDU48,OUT027,3694.0385576470608
FDE29,OUT035,2336.595654782092
NCT29,OUT049,2336.595654782092
DRK37,OUT018,1995.4987392241385
FDK55,OUT046,2336.595654782092
FDR07,OUT046,2336.595654782092
FDO21,OUT027,3694.0385576470608
FDK46,OUT049,2336.595654782092
FDB12,OUT045,2275.220073262024
FDT31,OUT027,3694.0385576470608
FDJ33,OUT045,2275.220073262024
FDC26,OUT027,3694.0385576470608
NCQ02,OUT045,2275.220073262024
FDP08,OUT010,309.9057792773781
FDB11,OUT027,3694.0385576470608
FDV55,OUT013,2336.595654782092
FDW20,OUT049,2336.595654782092
NCJ18,OUT019,371.28136079744604
FDC41,OUT018,1995.4987392241385
FDE14,OUT027,3694.0385576470608
FDG35,OUT013,2336.595654782092
FDF45,OUT035,2336.595654782092
FDS19,OUT027,3694.0385576470608
FDS58,OUT019,371.28136079744604
FDA26,OUT017,2275.220073262024
FDM32,OUT049,2336.595654782092
FDL45,OUT046,2336.595654782092
FDZ55,OUT049,2336.595654782092
FDY37,OUT049,2336.595654782092
FDO46,OUT046,2336.595654782092
FDQ60,OUT046,2336.595654782092
FDA19,OUT018,1995.4987392241385
FDL15,OUT046,2336.595654782092
FDM10,OUT018,1995.4987392241385
NCL05,OUT017,2275.220073262024
DRK49,OUT010,309.9057792773781
NCE18,OUT027,3694.0385576470608
FDG40,OUT049,2336.595654782092
DRI59,OUT045,2275.220073262024
FDK28,OUT035,2336.595654782092
NCD06,OUT019,371.28136079744604
FDO11,OUT019,371.28136079744604
FDK27,OUT046,2336.595654782092
FDT43,OUT027,3694.0385576470608
FDD38,OUT018,1995.4987392241385
FDA16,OUT049,2336.595654782092
FDL14,OUT027,3694.0385576470608
NCM17,OUT049,2336.595654782092
FDD20,OUT045,2275.220073262024
FDA40,OUT045,2275.220073262024
FDL43,OUT045,2275.220073262024
FDV15,OUT045,2275.220073262024
FDE52,OUT046,2336.595654782092
NCL17,OUT010,309.9057792773781
NCJ31,OUT045,2275.220073262024
FDR60,OUT045,2275.220073262024
NCA18,OUT035,2336.595654782092
FDS21,OUT027,3694.0385576470608
FDW09,OUT035,2336.595654782092
FDL26,OUT035,2336.595654782092
FDS47,OUT018,1995.4987392241385
FDC39,OUT046,2336.595654782092
FDT51,OUT035,2336.595654782092
FDK40,OUT035,2336.595654782092
NCG19,OUT045,2275.220073262024
FDZ07,OUT046,2336.595654782092
FDF08,OUT027,3694.0385576470608
FDO04,OUT013,2336.595654782092
FDK41,OUT018,1995.4987392241385
FDP15,OUT049,2336.595654782092
NCD43,OUT018,1995.4987392241385
NCP18,OUT013,2336.595654782092
FDZ51,OUT046,2336.595654782092
DRH13,OUT035,2336.595654782092
FDF38,OUT045,2275.220073262024
NCI43,OUT045,2275.220073262024
FDM38,OUT027,3694.0385576470608
FDS03,OUT013,2336.595654782092
DRJ47,OUT017,2275.220073262024
FDT50,OUT010,309.9057792773781
FDV02,OUT046,2336.595654782092
NCG18,OUT017,2275.220073262024
FDW52,OUT046,2336.595654782092
FDS40,OUT035,2336.595654782092
FDN31,OUT017,2275.220073262024
FDA37,OUT045,2275.220073262024
FDA15,OUT046,2336.595654782092
FDL39,OUT046,2336.595654782092
FDJ53,OUT045,2275.220073262024
FDX22,OUT013,2336.595654782092
NCZ42,OUT045,2275.220073262024
FDD56,OUT027,3694.0385576470608
FDD40,OUT017,2275.220073262024
FDS50,OUT013,2336.595654782092
NCN14,OUT013,2336.595654782092
FDT15,OUT013,2336.595654782092
NCS18,OUT027,3694.0385576470608
NCO26,OUT010,309.9057792773781
FDF58,OUT018,1995.4987392241385
NCB19,OUT013,2336.595654782092
FDH26,OUT017,2275.220073262024
DRB24,OUT027,3694.0385576470608
FDA49,OUT018,1995.4987392241385
FDB32,OUT045,2275.220073262024
FDI36,OUT017,2275.220073262024
NCA17,OUT010,309.9057792773781
FDH22,OUT013,2336.595654782092
NCM26,OUT018,1995.4987392241385
FDT15,OUT027,3694.0385576470608
FDB16,OUT018,1995.4987392241385
NCP54,OUT027,3694.0385576470608
FDJ36,OUT013,2336.595654782092
FDO28,OUT045,2275.220073262024
FDU09,OUT013,2336.595654782092
FDF29,OUT017,2275.220073262024
FDY08,OUT013,2336.595654782092
DRJ59,OUT018,1995.4987392241385
FDT23,OUT027,3694.0385576470608
FDU15,OUT018,1995.4987392241385
FDT47,OUT013,2336.595654782092
FDI53,OUT019,371.28136079744604
FDR59,OUT018,1995.4987392241385
FDD53,OUT035,2336.595654782092
FDY51,OUT017,2275.220073262024
FDT04,OUT049,2336.595654782092
FDU51,OUT049,2336.595654782092
FDG14,OUT035,2336.595654782092
NCU06,OUT045,2275.220073262024
DRG25,OUT046,2336.595654782092
DRH49,OUT035,2336.595654782092
FDN15,OUT035,2336.595654782092
FDL43,OUT018,1995.4987392241385
NCT18,OUT049,2336.595654782092
NCB31,OUT013,2336.595654782092
FDK57,OUT035,2336.595654782092
FDY04,OUT019,371.28136079744604
NCP54,OUT046,2336.595654782092
FDF41,OUT013,2336.595654782092
FDM01,OUT045,2275.220073262024
FDW03,OUT045,2275.220073262024
FDF28,OUT045,2275.220073262024
FDY37,OUT017,2275.220073262024
FDQ03,OUT017,2275.220073262024
FDP51,OUT027,3694.0385576470608
FDJ40,OUT017,2275.220073262024
FDC32,OUT049,2336.595654782092
DRI49,OUT027,3694.0385576470608
NCW54,OUT017,2275.220073262024
FDF09,OUT017,2275.220073262024
FDP45,OUT018,1995.4987392241385
DRJ23,OUT018,1995.4987392241385
FDS59,OUT017,2275.220073262024
FDY08,OUT046,2336.595654782092
FDX16,OUT049,2336.595654782092
FDY16,OUT018,1995.4987392241385
FDK32,OUT035,2336.595654782092
FDQ22,OUT013,2336.595654782092
NCC31,OUT018,1995.4987392241385
FDG58,OUT049,2336.595654782092
DRF48,OUT013,2336.595654782092
DRH36,OUT049,2336.595654782092
NCR30,OUT035,2336.595654782092
FDB03,OUT019,371.28136079744604
FDZ28,OUT027,3694.0385576470608
FDR35,OUT017,2275.220073262024
DRD15,OUT027,3694.0385576470608
FDJ33,OUT019,371.28136079744604
FDA56,OUT010,309.9057792773781
FDP56,OUT046,2336.595654782092
NCT30,OUT046,2336.595654782092
FDK15,OUT017,2275.220073262024
FDH44,OUT018,1995.4987392241385
FDV01,OUT013,2336.595654782092
DRG03,OUT017,2275.220073262024
FDG50,OUT027,3694.0385576470608
FDR16,OUT010,309.9057792773781
FDZ60,OUT046,2336.595654782092
DRG03,OUT045,2275.220073262024
FDS56,OUT018,1995.4987392241385
FDU33,OUT045,2275.220073262024
DRD27,OUT035,2336.595654782092
FDW22,OUT046,2336.595654782092
DRA24,OUT045,2275.220073262024
FDF38,OUT049,2336.595654782092
FDX48,OUT013,2336.595654782092
FDS58,OUT018,1995.4987392241385
FDC32,OUT046,2336.595654782092
NCQ29,OUT045,2275.220073262024
DRK39,OUT018,1995.4987392241385
NCS38,OUT017,2275.220073262024
DRO47,OUT013,2336.595654782092
DRG27,OUT027,3694.0385576470608
FDC57,OUT027,3694.0385576470608
FDS55,OUT046,2336.595654782092
NCJ06,OUT018,1995.4987392241385
FDO01,OUT019,371.28136079744604
NCM55,OUT045,2275.220073262024
FDC52,OUT049,2336.595654782092
FDQ15,OUT045,2275.220073262024
NCT30,OUT027,3694.0385576470608
NCR42,OUT027,3694.0385576470608
FDD28,OUT035,2336.595654782092
FDQ34,OUT049,2336.595654782092
FDZ12,OUT027,3694.0385576470608
DRE13,OUT019,371.28136079744604
NCN07,OUT019,371.28136079744604
FDM28,OUT035,2336.595654782092
FDI10,OUT017,2275.220073262024
FDQ25,OUT013,2336.595654782092
FDA38,OUT010,309.9057792773781
DRI13,OUT049,2336.595654782092
FDY20,OUT027,3694.0385576470608
NCZ53,OUT035,2336.595654782092
NCM31,OUT013,2336.595654782092
DRB01,OUT017,2275.220073262024
DRF37,OUT046,2336.595654782092
NCF42,OUT049,2336.595654782092
FDF16,OUT018,1995.4987392241385
FDB41,OUT013,2336.595654782092
FDR34,OUT013,2336.595654782092
FDR15,OUT018,1995.4987392241385
NCV42,OUT019,371.28136079744604
FDW51,OUT035,2336.595654782092
FDU36,OUT017,2275.220073262024
FDX60,OUT049,2336.595654782092
FDY03,OUT035,2336.595654782092
FDW55,OUT045,2275.220073262024
FDT01,OUT010,309.9057792773781
FDG58,OUT013,2336.595654782092
FDK21,OUT017,2275.220073262024
NCS41,OUT019,371.28136079744604
FDS10,OUT045,2275.220073262024
NCT53,OUT046,2336.595654782092
FDJ28,OUT018,1995.4987392241385
FDX44,OUT045,2275.220073262024
FDT20,OUT018,1995.4987392241385
FDO44,OUT017,2275.220073262024
NCX17,OUT049,2336.595654782092
FDY01,OUT017,2275.220073262024
FDJ12,OUT027,3694.0385576470608
DRK35,OUT018,1995.4987392241385
FDD47,OUT019,371.28136079744604
NCM53,OUT035,2336.595654782092
FDO45,OUT013,2336.595654782092
NCM42,OUT010,309.9057792773781
FDE04,OUT046,2336.595654782092
NCI30,OUT027,3694.0385576470608
FDZ19,OUT013,2336.595654782092
FDW57,OUT013,2336.595654782092
FDA25,OUT013,2336.595654782092
FDT22,OUT046,2336.595654782092
FDP51,OUT013,2336.595654782092
FDD48,OUT027,3694.0385576470608
FDY39,OUT035,2336.595654782092
FDO48,OUT010,309.9057792773781
FDD23,OUT027,3694.0385576470608
DRN35,OUT027,3694.0385576470608
FDT01,OUT035,2336.595654782092
FDC20,OUT010,309.9057792773781
DRJ35,OUT035,2336.595654782092
FDB32,OUT046,2336.595654782092
FDL24,OUT046,2336.595654782092
NCV42,OUT035,2336.595654782092
FDZ46,OUT046,2336.595654782092
FDC15,OUT013,2336.595654782092
FDD08,OUT019,371.28136079744604
FDY50,OUT049,2336.595654782092
FDD36,OUT013,2336.595654782092
FDG57,OUT027,3694.0385576470608
FDL21,OUT018,1995.4987392241385
FDN16,OUT027,3694.0385576470608
FDJ09,OUT027,3694.0385576470608
FDS01,OUT010,309.9057792773781
FDV33,OUT017,2275.220073262024
DRE12,OUT017,2275.220073262024
FDR07,OUT013,2336.595654782092
FDP48,OUT010,309.9057792773781
NCB55,OUT035,2336.595654782092
FDQ08,OUT013,2336.595654782092
FDR34,OUT035,2336.595654782092
FDO33,OUT046,2336.595654782092
FDP13,OUT045,2275.220073262024
FDX12,OUT049,2336.595654782092
NCT06,OUT049,2336.595654782092
FDR16,OUT019,371.28136079744604
FDE36,OUT046,2336.595654782092
FDZ36,OUT049,2336.595654782092
FDV13,OUT045,2275.220073262024
NCZ17,OUT035,2336.595654782092
FDU56,OUT045,2275.220073262024
FDM09,OUT035,2336.595654782092
FDV02,OUT017,2275.220073262024
FDS34,OUT018,1995.4987392241385
FDA11,OUT049,2336.595654782092
FDP09,OUT017,2275.220073262024
FDB29,OUT027,3694.0385576470608
FDT19,OUT017,2275.220073262024
DRH15,OUT017,2275.220073262024
FDY38,OUT046,2336.595654782092
FDF14,OUT027,3694.0385576470608
FDN48,OUT010,309.9057792773781
FDQ12,OUT013,2336.595654782092
NCJ43,OUT045,2275.220073262024
FDE17,OUT019,371.28136079744604
FDB05,OUT035,2336.595654782092
FDH10,OUT045,2275.220073262024
NCR06,OUT017,2275.220073262024
FDU32,OUT018,1995.4987392241385
FDD56,OUT049,2336.595654782092
FDO36,OUT018,1995.4987392241385
FDH16,OUT010,309.9057792773781
FDX10,OUT018,1995.4987392241385
FDZ37,OUT017,2275.220073262024
FDU31,OUT010,309.9057792773781
DRC49,OUT049,2336.595654782092
FDL15,OUT045,2275.220073262024
FDN32,OUT019,371.28136079744604
DRH59,OUT027,3694.0385576470608
NCU29,OUT049,2336.595654782092
FDR37,OUT019,371.28136079744604
FDS14,OUT018,1995.4987392241385
FDU02,OUT027,3694.0385576470608
FDJ08,OUT035,2336.595654782092
NCZ06,OUT045,2275.220073262024
FDO31,OUT049,2336.595654782092
FDH31,OUT018,1995.4987392241385
FDS58,OUT017,2275.220073262024
NCA53,OUT027,3694.0385576470608
FDF50,OUT046,2336.595654782092
NCW42,OUT049,2336.595654782092
NCQ17,OUT045,2275.220073262024
FDK51,OUT018,1995.4987392241385
NCW41,OUT010,309.9057792773781
NCR29,OUT017,2275.220073262024
FDB08,OUT019,371.28136079744604
FDA40,OUT027,3694.0385576470608
FDL14,OUT018,1995.4987392241385
FDB47,OUT046,2336.595654782092
FDO03,OUT035,2336.595654782092
DRK13,OUT019,371.28136079744604
FDX13,OUT010,309.9057792773781
FDF52,OUT046,2336.595654782092
FDT11,OUT013,2336.595654782092
FDB08,OUT013,2336.595654782092
FDQ28,OUT018,1995.4987392241385
FDD29,OUT045,2275.220073262024
NCQ29,OUT027,3694.0385576470608
NCO02,OUT013,2336.595654782092
FDR56,OUT010,309.9057792773781
NCM54,OUT049,2336.595654782092
FDP51,OUT035,2336.595654782092
FDT38,OUT013,2336.595654782092
FDZ20,OUT018,1995.4987392241385
FDJ53,OUT013,2336.595654782092
FDX13,OUT049,2336.595654782092
FDP58,OUT035,2336.595654782092
NCK31,OUT019,371.28136079744604
FDA35,OUT018,1995.4987392241385
FDV37,OUT018,1995.4987392241385
NCO07,OUT027,3694.0385576470608
FDA20,OUT045,2275.220073262024
FDZ59,OUT035,2336.595654782092
NCY17,OUT017,2275.220073262024
